job_title,job_date,comp_name,comp_type,comp_size,eco_activity,region,city,benefits,contract,positions,exper,gender,Salary,is_tech_job
Technician,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,3,4,0,5000.0,0
Technician,2023-01-02,شركة إنتر للاتصالات و تقنية المعلومات شركة شخص واحد,1,SB,Tertiary and Services,Qassim,BURAYDAH,0,1,1,0,0,5000.0,0
Technician,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,4,4,0,5000.0,0
Engineer,2023-01-02,شركه يونيتشارم الخليج للصناعات الصحيه المحدوده,1,L,Industrial Manufacturing,Riyadh,AR RIYADH,1,1,4,0,0,7000.0,0
Receptionist,2023-01-02,اللحم المقطع للوجبات السريعة,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,3,0,1,4000.0,0
Administrative Assistant,2023-01-02,شركة الإحسان الأهلية,1,MB,Education,Riyadh,ABA ASLAB,0,1,7,2,2,5000.0,0
Technician,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,3,4,0,5000.0,0
Lab Technician,2023-01-02,شركة الإحسان الأهلية,1,MB,Education,Riyadh,ABA ASLAB,0,1,5,0,2,5000.0,0
Analyst,2023-01-02,شركة الإحسان الأهلية,1,MB,Education,Riyadh,ABA ASLAB,0,1,6,0,2,5000.0,0
Teacher/Trainer,2023-01-02,شركة الإحسان الأهلية,1,MB,Education,Riyadh,ABA ASLAB,0,1,3,2,2,5000.0,0
Teacher/Trainer,2023-01-02,شركة الإحسان الأهلية,1,MB,Education,Riyadh,ABA ASLAB,0,1,1,0,0,5000.0,0
Engineer,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,3,4,0,7000.0,0
Driver,2023-01-02,شركة نابكو للمنتجات الورقية,1,G,Industrial Manufacturing,Makkah,JEDDAH,0,1,3,2,0,5000.0,0
Electrician,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,1,4,0,7000.0,0
Technician,2023-01-02,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,1,L,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,2,4,0,7000.0,0
Electrician,2023-01-03,مؤسسة نعمة المباني للمقاولات,1,SB,Construction and Real Estate,Eastern,AL KHOBAR,0,1,1,2,0,5700.0,0
Accountant,2023-01-03,شركة مجموعة المجال العربي,1,G,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,2,6500.0,0
Engineer,2023-01-03,مؤسسة وهق مشعان العتيبي للمقاولات,1,MC,Construction and Real Estate,Riyadh,AR RIYADH,1,1,4,4,2,7000.0,0
Analyst,2023-01-03,مكتب بيت الخليج للاستقدام,1,SA,Tertiary and Services,Eastern,AD DAMMAM,0,1,2,0,1,5000.0,0
Salesperson,2023-01-03,خياط عبدالعزيز منصور عواد السناني للخياطة الرجالية,1,SA,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,1,0,1,4000.0,0
Salesperson,2023-01-03,مؤسسة بون بينك التجارية,1,SA,Trade and Retail,Eastern,AL MUBARRAZ,1,1,2,2,0,4000.0,0
Receptionist,2023-01-03,شركة نهضة الإبداع التجارية,1,SA,Trade and Retail,Jazan,SABYA,0,1,1,2,1,4000.0,0
Administrative Assistant,2023-01-03,شركة نمو للبحوث والدراسات (شركة شخص واحد),1,SA,Charity,Riyadh,AR RIYADH,1,1,1,2,2,4000.0,0
Salesperson,2023-01-03,شركة مجوهرات الكوهجي المحدودة,1,SB,Construction and Real Estate,Eastern,AD DAMMAM,1,1,3,4,2,7000.0,0
Technician,2023-01-03,شركة النور السامي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Makkah,NUMARAH,0,1,2,0,1,6000.0,0
Technician,2023-01-03,شركة الرافق الطبي,1,MA,Healthcare and Pharmaceuticals ,Al Baha,QILWAH,0,1,2,0,2,6000.0,0
Analyst,2023-01-03,شركة النور السامي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Makkah,NUMARAH,0,1,2,2,2,12000.0,0
Technician,2023-01-03,شركة سعيد علي الغامدي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Al Baha,AL MUKHWAH,0,1,2,0,1,6000.0,0
Doctor,2023-01-03,شركة سعيد علي الغامدي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Al Baha,AL MUKHWAH,0,1,2,2,1,8000.0,0
Analyst,2023-01-03,شركة سعيد علي الغامدي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Al Baha,AL MUKHWAH,0,1,2,2,2,12000.0,0
Dentist,2023-01-03,شركة سعيد علي الغامدي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Al Baha,AL MUKHWAH,0,1,2,2,1,8000.0,0
Doctor,2023-01-03,شركة الرافق الطبي,1,MA,Healthcare and Pharmaceuticals ,Al Baha,QILWAH,0,1,2,2,1,8000.0,0
Analyst,2023-01-03,شركة الرافق الطبي,1,MA,Healthcare and Pharmaceuticals ,Al Baha,QILWAH,0,1,2,2,2,12000.0,0
Dentist,2023-01-03,شركة الرافق الطبي,1,MA,Healthcare and Pharmaceuticals ,Al Baha,QILWAH,0,1,2,2,1,8000.0,0
Administrative Assistant,2023-01-03,شركة مجوهرات الكوهجي المحدودة,1,SB,Construction and Real Estate,Eastern,AD DAMMAM,1,1,1,4,2,12000.0,0
Doctor,2023-01-03,شركة النور السامي الطبي العام,1,MA,Healthcare and Pharmaceuticals ,Makkah,NUMARAH,0,1,2,2,1,8000.0,0
Technician,2023-01-03,مؤسسة ربيع محمد صلاح الدين معاد للتجارة,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,0,0,4900.0,0
Analyst,2023-01-04,شركة أليفة للتجارة,1,MB,Charity,Riyadh,AR RIYADH,0,1,6,0,2,5500.0,0
Engineer,2023-01-04,شركة الإنشاءات السعودية,1,SB,Construction and Real Estate,Riyadh,ABA ASLAB,0,1,1,2,0,7000.0,0
Accountant,2023-01-04,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,1,50,0,0,5000.0,0
Accountant,2023-01-04,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,1,10,0,1,5000.0,0
Analyst,2023-01-04,مجمع تركي الطبي,1,SB,Healthcare and Pharmaceuticals ,Makkah,AT TAIF,0,1,1,2,1,4000.0,0
Analyst,2023-01-04,مؤسسة منظومة الخبرة الفنية للتجارة والتسويق,1,SB,Tertiary and Services,Riyadh,ABA ASLAB,0,1,1,2,0,5000.0,0
Analyst,2023-01-04,عياده وصيدليه الحيوانات الاليفه المتقدمه,1,MB,Tertiary and Services,Eastern,AL KHOBAR,0,1,4,0,2,5500.0,0
Technician,2023-01-04,مجمع تركي الطبي,1,SB,Healthcare and Pharmaceuticals ,Makkah,AT TAIF,0,1,2,2,1,4000.0,0
Analyst,2023-01-04,مؤسسة ألفا جروب للتجارة,1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,2,4000.0,0
Analyst,2023-01-04,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,0,6,0,1,5000.0,0
Switchboard Operator,2023-01-04,مؤسسة هوى لبنان لتقديم الوجبات,1,SB,Food Services,Madinah,YANBU,1,1,3,0,1,4000.0,0
Salesperson,2023-01-04,مؤسسة ابتسامة هدية للهدايا,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Analyst,2023-01-04,الجمعية الخيرية لرعاية الايتام بمكة المكرمة,1,SB,Charity,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,2,2,6000.0,0
Writer,2023-01-04,الجمعية الخيرية لرعاية الايتام بمكة المكرمة,1,SB,Charity,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,2,2,6000.0,0
Lawyer,2023-01-04,شركة مجموعة محمد الصافي وشركاه التجارية,1,L,Tertiary and Services,Eastern,AD DAMMAM,1,1,2,2,2,4500.0,0
Manager,2023-01-04,شركة الرعاية المتناهية للتاهيل,1,SB,Charity,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Analyst,2023-01-04,مؤسسة جده المتحده لصاحبتها لينه خالد ال معينا,1,SB,Gym and Fitness,Makkah,JEDDAH,0,1,2,0,2,4000.0,0
Analyst,2023-01-05,شركة لحظات القهوة للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,5,2,2,5000.0,0
Manager,2023-01-05,مركز عوامل النجاح ضيافة الأطفال الأهلية,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,1,6000.0,0
Salesperson,2023-01-05,مصنع عمر بن عبدالله بن محمد الغامدي للمنتجات الغذائية,1,SB,Industrial Manufacturing,Eastern,AD DAMMAM,1,1,4,2,2,4000.0,0
Electrician,2023-01-05,مكتب معاذ احمد علي القحطاني للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,2,2,6000.0,0
Teacher/Trainer,2023-01-05,مركز عوامل النجاح ضيافة الأطفال الأهلية,1,SA,Tertiary and Services,Riyadh,AR RIYADH,1,1,4,0,1,4000.0,0
Technician,2023-01-05,شركة السبع سنابل (شركة شخص واحد),1,MA,Technical Services,Makkah,JEDDAH,0,1,1,2,0,4000.0,0
Technician,2023-01-05,شركة السبع سنابل (شركة شخص واحد),1,MA,Technical Services,Makkah,JEDDAH,0,1,1,0,0,4000.0,0
Salesperson,2023-01-05,مصنع عمر بن عبدالله بن محمد الغامدي للمنتجات الغذائية,1,SB,Industrial Manufacturing,Riyadh,AD DAMMAM,1,1,3,2,2,4000.0,0
Technician,2023-01-05,مؤسسة ربيع محمد صلاح الدين معاد للتجارة,1,SA,Technical Services,Makkah,JEDDAH,0,1,1,0,0,4900.0,0
Salesperson,2023-01-05,شركة ايوان المذاق للتجارة شركة شخص واحد,1,SB,Food Services,Riyadh,AR RIYADH,0,1,2,0,1,5000.0,0
Analyst,2023-01-05,شركة التناسق الطبية,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,0,1,5000.0,0
Analyst,2023-01-05,شركة كيان المدينة الطبي شركة شخص واحد,1,SB,Tertiary and Services,Madinah,ABU KABIR,0,1,1,2,1,4500.0,0
Salesperson,2023-01-05,مؤسسة البيدر لتقديم الوجبات,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Salesperson,2023-01-05,مصنع عمر بن عبدالله بن محمد الغامدي للمنتجات الغذائية,1,SB,Industrial Manufacturing,Eastern,AD DAMMAM,1,1,4,0,2,4000.0,0
Artist,2023-01-06,وكالة الرؤية الرقمية للدعاية والاعلان,1,SA,Tertiary and Services,Eastern,SAYHAT,0,1,1,0,0,4000.0,0
Salesperson,2023-01-06,مؤسسة الروشنة للعطور,1,SB,Trade and Retail,Eastern,AL HUFUF,0,1,1,0,1,6000.0,0
Receptionist,2023-01-06,شقق احلى الايام للوحدات السكنية المفروشة,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,1,0,0,4000.0,0
Barista,2023-01-06,مقهى زاوية روزا لتقديم المشروبات,1,SA,Trade and Retail,Hail,HAIL,0,1,1,0,2,4000.0,0
Salesperson,2023-01-06,مؤسسة الروشنة للعطور,1,SA,Trade and Retail,Eastern,AL HUFUF,0,1,1,0,1,6000.0,0
Secretary,2023-01-07,مصنع غربله لمواد البناء,1,MA,Industrial Manufacturing,Makkah,JEDDAH,1,1,1,0,1,4082.0,0
Analyst,2023-01-07,مركز الراحة للحجامة,1,SB,Healthcare and Pharmaceuticals ,Qassim,UNAYZAH,0,1,2,2,2,7000.0,0
Analyst,2023-01-07,مركز الراحة للحجامة,1,SB,Healthcare and Pharmaceuticals ,Qassim,UNAYZAH,0,1,2,0,2,5000.0,0
Analyst,2023-01-07,مكتب سيجما الكفاءات للاستقدام,1,SA,Tertiary and Services,Makkah,JEDDAH,1,1,1,2,2,5000.0,0
Administrative Assistant,2023-01-07,مكتب سيجما الكفاءات للاستقدام,1,SA,Tertiary and Services,Makkah,JEDDAH,1,1,1,2,2,4000.0,0
Artist,2023-01-07,مؤسسة ذوق الخيال للملتقيات والمعارض,1,SA,Tertiary and Services,Riyadh,AL HAIR,0,1,7,0,2,6000.0,0
Accountant,2023-01-07,شركة الهديل الدولية للتجارة,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,1,6500.0,0
Switchboard Operator,2023-01-07,مؤسسة قدور نجد لخدمات الاعاشة,1,MB,Tertiary and Services,Makkah,JEDDAH,0,1,5,0,2,4000.0,0
Developer,2023-01-07,مؤسسة قدور نجد لخدمات الاعاشة,1,MB,Tertiary and Services,Makkah,JEDDAH,0,1,1,0,2,7500.0,1
HR Specialist,2023-01-07,مصنع غربله لمواد البناء,1,MA,Industrial Manufacturing,Makkah,JEDDAH,1,1,2,0,1,4082.0,0
Analyst,2023-01-07,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,1,10,0,1,5000.0,0
Clerk,2023-01-07,محل افاق الاعتماد للتجارة,1,SB,Trade and Retail,Eastern,ABRAQIYAH,1,1,2,2,2,4000.0,0
Accountant,2023-01-07,مطعم فطائر الآب للوجبات السريعة,1,SB,Tertiary and Services,Madinah,YANBU AL ,0,1,1,0,0,4000.0,0
Engineer,2023-01-08,شركة المساحون العرب نصر أحمد اسحاق الحسيني للاستشارات الهندس,1,SB,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,1,7,2,15000.0,0
Receptionist,2023-01-08,شقق نور مينا الشرق للوحدات السكنية,1,SB,Construction and Real Estate,Eastern,AD DAMMAM,1,1,2,0,0,4000.0,0
Switchboard Operator,2023-01-08,شركة افنان العزيزية للصناعة,1,SB,Industrial Manufacturing,Riyadh,MALHAM,1,1,10,0,2,4000.0,0
Manager,2023-01-08,شركة افنان العزيزية للصناعة,1,SB,Industrial Manufacturing,Riyadh,MALHAM,0,1,2,0,2,4000.0,0
Engineer,2023-01-08,شركة افنان العزيزية للصناعة,1,SB,Industrial Manufacturing,Riyadh,MALHAM,0,1,2,0,2,6000.0,0
Analyst,2023-01-08,شركة ضوء المستقبل للتعليم,1,MA,Trade and Retail,Riyadh,AR RIYADH,1,1,3,2,1,5500.0,0
Analyst,2023-01-08,شركة ضوء المستقبل للتعليم,1,MA,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,1,5000.0,0
Accountant,2023-01-08,مغاسل مسار السرعة لخدمات السيارات,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,4,2,6000.0,0
Translator,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,2,6000.0,0
Salesperson,2023-01-08,مؤسسة وسق لتنظيم المعارض والمؤتمرات,1,SA,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,2,4000.0,0
Receptionist,2023-01-08,فندق فيو الشاطيء الفندقية,1,SB,Tertiary and Services,Eastern,AD DAMMAM,1,1,3,0,0,4000.0,0
Accountant,2023-01-08,مؤسسة وسق لتنظيم المعارض والمؤتمرات,1,SA,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,2,4000.0,0
Salesperson,2023-01-08,شركه الاتقان والتجهيزات المعدنيه,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,2,4200.0,0
Chemist,2023-01-08,مصنع شركة بون للصناعات الطبية,1,MA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,2,0,8000.0,0
Analyst,2023-01-08,شركة الهنوف للمقاولات,1,G,Tertiary and Services,Tabuk,ABA AL QI,0,1,1,0,2,8000.0,0
Pharmacist,2023-01-08,مصنع شركة بون للصناعات الطبية,1,MA,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,2,0,8000.0,0
Analyst,2023-01-08,شركة انظمة تيرأ للاتصالات وتقنية المعلومات,1,SA,Technology and Communications,Riyadh,AR RIYADH,0,1,1,0,0,6000.0,0
Debt Collector,2023-01-08,شركة المطهرات الخليجية المحدودة شركة شخص واحد,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,1,0,2,4500.0,0
Salesperson,2023-01-08,شركة نظم الخبرات لتقنية المعلومات شركة شخص واحد,1,MA,Technology and Communications,Riyadh,AR RIYADH,0,1,1,4,2,10000.0,0
Analyst,2023-01-08,شركة نظم الخبرات لتقنية المعلومات شركة شخص واحد,1,MA,Technology and Communications,Riyadh,AR RIYADH,0,1,1,4,2,10000.0,0
Analyst,2023-01-08,شركه دار الوساطه للتأمين المحدوده,1,MA,Tertiary and Services,Makkah,JEDDAH,0,1,5,0,2,5000.0,0
Artist,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,2,8000.0,0
Switchboard Operator,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,2,6999.0,0
Secretary,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,1,7000.0,0
Auditor,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,1,7000.0,0
Pharmacist,2023-01-08,شركة الانماء العربي للتجارة,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,1,1,10,0,2,6000.0,0
Administrative Assistant,2023-01-08,شركة فنون التعبئة للمنتجات الغذائية,1,SB,Food Services,Makkah,JEDDAH,0,0,1,2,1,7000.0,0
Writer,2023-01-09,مجموعة اجير المتحدة للتشغيل والصيانة,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Technician,2023-01-09,مصنع كون الإنجاز للصناعة,1,SB,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Accountant,2023-01-09,شركة الهديل الدولية للتجارة,1,SB,Food Services,Makkah,JEDDAH,0,1,1,2,1,6500.0,0
Analyst,2023-01-09,مؤسسة عبدالعزيز حمود عبدالعزيز القصير للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,15,0,1,4000.0,0
Secretary,2023-01-09,مؤسسة روح العزيمة للصيانة والنظافة,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,1,4000.0,0
Analyst,2023-01-09,شركة العيد للاستقدام,1,SB,Tertiary and Services,Makkah,JEDDAH,1,1,1,0,1,4500.0,0
Salesperson,2023-01-09,مؤسسة نور الإناره للتجارة,1,SB,Trade and Retail,Eastern,AD DAMMAM,0,1,1,0,0,4500.0,0
Clerk,2023-01-09,شركة ايوان جيفت التجارية,1,SB,Tertiary and Services,Eastern,AD DAMMAM,1,1,1,0,1,3500.0,0
Engineer,2023-01-09,مكتب فايد للاستشارات الهندسية,1,SB,Consulting and Profissonal Services,Madinah,AL MADINAH AL MUNAWARAH,1,1,1,2,2,7000.0,0
Engineer,2023-01-09,مكتب الطاقات الذكية للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Eastern,AD DAMMAM,0,1,1,7,2,7000.0,0
Writer,2023-01-09,مجموعة اجير المتحدة للتشغيل والصيانة,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Carpenter,2023-01-09,شركة الاعمال الشاملة للتشغيل والصيانة,1,MA,Tertiary and Services,Makkah,JEDDAH,0,1,5,0,0,4000.0,0
Hair Stylist,2023-01-09,صالون دار الأناقة و الجمال للتزيين النسائي,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,1,2,1,3600.0,0
Security Guard,2023-01-09,شركة بيت مصادر الخليج للموارد البشرية,1,SA,Logistics and Transportation,Riyadh,AR RIYADH,1,1,20,0,0,3600.0,0
Receptionist,2023-01-09,شركة بيت مصادر الخليج للموارد البشرية,1,SA,Logistics and Transportation,Riyadh,AR RIYADH,1,1,20,0,2,3600.0,0
Switchboard Operator,2023-01-09,شركة نواف صالح البطي للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Engineer,2023-01-09,مصنع كون الإنجاز للصناعة,1,SB,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,0,2,6000.0,0
Manager,2023-01-09,مقهى ذات الشعر الأحمر لتقديم المشروبات,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Accountant,2023-01-09,مؤسسة ايرون استيل التجارية,1,SA,Trade and Retail,Makkah,JEDDAH,0,1,1,2,1,5000.0,0
HR Specialist,2023-01-10,جمعية ريادة لبناء وتطوير القدرات الشبابية,1,SA,Charity,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,2,4000.0,0
Manager,2023-01-10,مقهى ذات الشعر الأحمر لتقديم المشروبات,1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Engineer,2023-01-10,شركة زهير فايز  ومشاركوه للاستشارات المعمارية والهندسية,1,MC,Consulting and Profissonal Services,Makkah,JEDDAH,0,1,1,7,0,9900.0,0
Secretary,2023-01-10,شركة سعيد بن سعد بن بخروش الغامدي للتجارة والمقاولات,1,MB,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,0,4000.0,0
Engineer,2023-01-10,شركة زهير فايز  ومشاركوه للاستشارات المعمارية والهندسية,1,MC,Consulting and Profissonal Services,Makkah,JEDDAH,0,1,1,10,0,9900.0,0
Technician,2023-01-10,شركة زهير فايز  ومشاركوه للاستشارات المعمارية والهندسية,1,MC,Consulting and Profissonal Services,Makkah,JEDDAH,0,1,1,10,0,9900.0,0
Receptionist,2023-01-10,شركة هادية عبداللطيف جميل لتجارة المواد الغذائية,1,MA,Trade and Retail,Makkah,JEDDAH,0,1,2,2,2,5500.0,0
Analyst,2023-01-10,شركة خدمة الربط لتقنية المعلومات,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,0,1,5000.0,0
Electrician,2023-01-10,مؤسسة التكتيك المتقدمه للمقاولات,1,SA,Construction and Real Estate,Makkah,JEDDAH,0,1,1,0,0,4000.0,0
Salesperson,2023-01-10,فرع شركة اجود الاطعمة,1,SB,Food Services,Makkah,JEDDAH,0,1,3,0,2,4500.0,0
Manager,2023-01-10,جمعية ريادة لبناء وتطوير القدرات الشبابية,1,SA,Charity,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,4,2,4000.0,0
Clerk,2023-01-11,شركة مطعم بيت الشاورما لتقديم الوجبات,1,MC,Tertiary and Services,Riyadh,AR RIYADH,0,1,10,0,1,4000.0,0
Analyst,2023-01-11,شركة تقنية الدواجن والألبان للتجارة,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Pharmacist,2023-01-11,شركة تقنية الدواجن والألبان للتجارة,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,0,2,7000.0,0
Engineer,2023-01-11,شركة تقنية الدواجن والألبان للتجارة,1,SB,Healthcare and Pharmaceuticals ,Riyadh,AR RIYADH,0,1,1,0,2,7000.0,0
Lawyer,2023-01-11,مكتب نوف خالد اليحي للمحاماة,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,3,0,1,6000.0,0
Receptionist,2023-01-11,شركة الرعاية الحديثة للتشغيل والصيانة (شركة شخص واحد),1,SA,Tertiary and Services,Riyadh,AR RIYADH,0,1,1,2,1,4000.0,0
Accountant,2023-01-11,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SB,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,2,4500.0,0
Analyst,2023-01-11,شركة مصنع وائل حسن فارسي للغازات الصناعية شركة شخص واحد,1,SB,Industrial Manufacturing,Madinah,AL MADINAH AL MUNAWARAH,0,1,2,0,2,4500.0,0
Analyst,2023-01-11,شركة مصدر الحياة للصناعات الغذائية,1,L,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,10,0,2,5500.0,0
Auditor,2023-01-11,مركزالمقاصد للاستشارات الاقتصاديه,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,2,1,5000.0,0
Manager,2023-01-11,شركة أبعاد الأغذية التجارية,1,SB,Food Services,Eastern,DHAHRAN,0,1,1,2,0,6000.0,0
Administrative Assistant,2023-01-11,مركزالمقاصد للاستشارات الاقتصاديه,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,0,1,5000.0,0
Manager,2023-01-11,شركة المصنع السعودي لمستلزمات  الشبكه الهاتفيه والكهربائيه,1,MB,Industrial Manufacturing,Riyadh,AL MUZAHIYAH,1,1,1,2,0,8000.0,0
Manager,2023-01-11,مدرسةشروق المملكة العالمية لصاحبها ماجد الربيعان,1,MB,Education,Makkah,AT TAIF,0,1,1,2,0,4000.0,0
Driver,2023-01-11,مؤسسة تشييد الدمام للنقليات,1,SB,Logistics and Transportation,Eastern,AD DAMMAM,1,1,2,2,0,5000.0,0
Clerk,2023-01-11,شركة اوغاريت كو للمواد الغذائية,1,MA,Trade and Retail,Makkah,JEDDAH,0,1,1,0,2,5000.0,0
Licensing Officer,2023-01-11,مؤسسة واحة القمة التجارية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,1,1,2,0,2,4000.0,0
Salesperson,2023-01-11,مؤسسة واحة القمة التجارية,1,SA,Industrial Manufacturing,Riyadh,AR RIYADH,1,1,2,2,1,4000.0,0
Developer,2023-01-11,شركـة ايجاد التقنية لتقنية المعلومات,1,SB,Technology and Communications,Najran,ABA AR RA,0,1,5,0,2,10000.0,1
Switchboard Operator,2023-01-11,مصنع عبدالرحمن بن محمد بن عبدالعزيز العبدالقادر للرخام,1,SA,Construction and Real Estate,Eastern,AL KHOBAR,1,1,3,0,0,4000.0,0
Pharmacist,2023-01-11,شركة تقنية الدواجن والألبان للتجارة,1,SB,Food Services,Riyadh,AR RIYADH,0,1,1,0,2,7000.0,0
Technician,2023-01-11,شركة المصنع السعودي لمستلزمات  الشبكه الهاتفيه والكهربائيه,1,MB,Industrial Manufacturing,Riyadh,AL MUZAHIYAH,1,1,1,2,0,5500.0,0
Switchboard Operator,2023-01-11,مؤسسة خالد عواض اللحياني للمقاولات,1,SA,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,0,1,4000.0,0
Accountant,2023-01-12,مؤسسة مذاق الحورية التجارية,1,SB,Industrial Manufacturing,Al Baha,BANI SAR,0,1,2,0,2,4000.0,0
Accountant,2023-01-12,الشركة السعودية الاماراتية للنقل المتكامل المحدودة,1,L,Logistics and Transportation,Riyadh,AR RIYADH,1,1,1,2,0,6000.0,0
Electrician,2023-01-12,مؤسسة صفوة الأيدي للمقاولات العامة,1,SA,Construction and Real Estate,Eastern,DHAHRAN,1,1,1,0,1,7000.0,0
Receptionist,2023-01-12,شركة وقت الرياضي,1,SA,Gym and Fitness,Makkah,AL HAWIYAH,1,1,2,0,0,4000.0,0
Analyst,2023-01-12,شركة جلورك الدولية للتشغيل والصيانة شركة شخص واحد,1,SB,Logistics and Transportation,Makkah,JEDDAH,1,1,1,0,2,4000.0,0
Salesperson,2023-01-12,شركة بوركت للتجارة,1,SB,Food Services,Riyadh,AR RIYADH,1,1,4,2,2,4000.0,0
